rank,year,chart,artist,featured_artist,title,track_title,line,lyric
7,2016,Hot Country Songs,Sam Hunt,NA,Break Up In A Small Town,Break Up in a Small Town,29,I see 'em everywhere together
7,2016,Hot Country Songs,Sam Hunt,NA,Break Up In A Small Town,Break Up in a Small Town,30,And it's hitting a little too close to home
7,2016,Hot Country Songs,Sam Hunt,NA,Break Up In A Small Town,Break Up in a Small Town,31,"She's so far gone, but she didn't go far"
7,2016,Hot Country Songs,Sam Hunt,NA,Break Up In A Small Town,Break Up in a Small Town,32,She was over me before the grass grew back where she used to park her car
7,2016,Hot Country Songs,Sam Hunt,NA,Break Up In A Small Town,Break Up in a Small Town,33,She's leaving those same marks in someone else's yard
7,2016,Hot Country Songs,Sam Hunt,NA,Break Up In A Small Town,Break Up in a Small Town,34,In someone else's arms right down the road
7,2016,Hot Country Songs,Sam Hunt,NA,Break Up In A Small Town,Break Up in a Small Town,35,And I never thought that...
7,2016,Hot Country Songs,Sam Hunt,NA,Break Up In A Small Town,Break Up in a Small Town,36,She would get down with somebody I know
7,2016,Hot Country Songs,Sam Hunt,NA,Break Up In A Small Town,Break Up in a Small Town,37,I guess that's just how it goes
7,2016,Hot Country Songs,Sam Hunt,NA,Break Up In A Small Town,Break Up in a Small Town,38,When you break up in a small town
7,2016,Hot Country Songs,Sam Hunt,NA,Break Up In A Small Town,Break Up in a Small Town,39,I see our friends and they put on a show
7,2016,Hot Country Songs,Sam Hunt,NA,Break Up In A Small Town,Break Up in a Small Town,40,Like they don't want me to know
7,2016,Hot Country Songs,Sam Hunt,NA,Break Up In A Small Town,Break Up in a Small Town,41,So they give me the go-around
7,2016,Hot Country Songs,Sam Hunt,NA,Break Up In A Small Town,Break Up in a Small Town,42,"But there's only so many streets, so many lights"
7,2016,Hot Country Songs,Sam Hunt,NA,Break Up In A Small Town,Break Up in a Small Town,43,I swear it's like I can't even leave my house
7,2016,Hot Country Songs,Sam Hunt,NA,Break Up In A Small Town,Break Up in a Small Town,44,I should've known all along
7,2016,Hot Country Songs,Sam Hunt,NA,Break Up In A Small Town,Break Up in a Small Town,45,You gotta move or move on
7,2016,Hot Country Songs,Sam Hunt,NA,Break Up In A Small Town,Break Up in a Small Town,46,When you break up in a small town
7,2016,Hot Country Songs,Sam Hunt,NA,Break Up In A Small Town,Break Up in a Small Town,47,Her mailbox is seven minutes from mine
7,2016,Hot Country Songs,Sam Hunt,NA,Break Up In A Small Town,Break Up in a Small Town,48,And I drive into town sometimes I see you sittin' there with him
7,2016,Hot Country Songs,Sam Hunt,NA,Break Up In A Small Town,Break Up in a Small Town,49,And I wanna jump out
7,2016,Hot Country Songs,Sam Hunt,NA,Break Up In A Small Town,Break Up in a Small Town,50,I wanna fight
7,2016,Hot Country Songs,Sam Hunt,NA,Break Up In A Small Town,Break Up in a Small Town,51,"I wanna say, ""... that guy!"" but I can't"
7,2016,Hot Country Songs,Sam Hunt,NA,Break Up In A Small Town,Break Up in a Small Town,52,"It's my fault, I let her go"
7,2016,Hot Country Songs,Sam Hunt,NA,Break Up In A Small Town,Break Up in a Small Town,53,I never thought that...
7,2016,Hot Country Songs,Sam Hunt,NA,Break Up In A Small Town,Break Up in a Small Town,54,She would get down with somebody I know
7,2016,Hot Country Songs,Sam Hunt,NA,Break Up In A Small Town,Break Up in a Small Town,55,I guess that's just how it goes
7,2016,Hot Country Songs,Sam Hunt,NA,Break Up In A Small Town,Break Up in a Small Town,56,When you break up in a small town
7,2016,Hot Country Songs,Sam Hunt,NA,Break Up In A Small Town,Break Up in a Small Town,57,I see our friends and they put on a show
7,2016,Hot Country Songs,Sam Hunt,NA,Break Up In A Small Town,Break Up in a Small Town,58,They don't want me to know
7,2016,Hot Country Songs,Sam Hunt,NA,Break Up In A Small Town,Break Up in a Small Town,59,So they give me the go-around
7,2016,Hot Country Songs,Sam Hunt,NA,Break Up In A Small Town,Break Up in a Small Town,60,"But there's only so many streets, so many lights"
7,2016,Hot Country Songs,Sam Hunt,NA,Break Up In A Small Town,Break Up in a Small Town,61,I swear it's like I can't even leave my house
7,2016,Hot Country Songs,Sam Hunt,NA,Break Up In A Small Town,Break Up in a Small Town,62,I should've known all along
7,2016,Hot Country Songs,Sam Hunt,NA,Break Up In A Small Town,Break Up in a Small Town,63,You gotta move or move on
7,2016,Hot Country Songs,Sam Hunt,NA,Break Up In A Small Town,Break Up in a Small Town,64,When you break up in a small town
8,2016,Hot Country Songs,Maren Morris,NA,My Church,My Church,1,I've cussed on a Sunday
8,2016,Hot Country Songs,Maren Morris,NA,My Church,My Church,2,I've cheated and I've lied
8,2016,Hot Country Songs,Maren Morris,NA,My Church,My Church,3,I've fallen down from grace
8,2016,Hot Country Songs,Maren Morris,NA,My Church,My Church,4,A few too many times
8,2016,Hot Country Songs,Maren Morris,NA,My Church,My Church,5,But I find holy redemption
8,2016,Hot Country Songs,Maren Morris,NA,My Church,My Church,6,When I put this car in drive
8,2016,Hot Country Songs,Maren Morris,NA,My Church,My Church,7,Roll the windows down and turn up the dial
8,2016,Hot Country Songs,Maren Morris,NA,My Church,My Church,8,Can I get a hallelujah?
8,2016,Hot Country Songs,Maren Morris,NA,My Church,My Church,9,Can I get an amen?
8,2016,Hot Country Songs,Maren Morris,NA,My Church,My Church,10,Feels like the Holy Ghost running through ya
8,2016,Hot Country Songs,Maren Morris,NA,My Church,My Church,11,When I play the highway FM
8,2016,Hot Country Songs,Maren Morris,NA,My Church,My Church,12,I find my soul revival
8,2016,Hot Country Songs,Maren Morris,NA,My Church,My Church,13,Singin' every single verse
8,2016,Hot Country Songs,Maren Morris,NA,My Church,My Church,14,"Yeah, I guess that's my church"
8,2016,Hot Country Songs,Maren Morris,NA,My Church,My Church,15,When Hank brings the sermon
8,2016,Hot Country Songs,Maren Morris,NA,My Church,My Church,16,And Cash leads the choir
8,2016,Hot Country Songs,Maren Morris,NA,My Church,My Church,17,"It gets my cold, cold heart burnin'"
8,2016,Hot Country Songs,Maren Morris,NA,My Church,My Church,18,Hotter than a ring of fire
8,2016,Hot Country Songs,Maren Morris,NA,My Church,My Church,19,When this wonderful world gets heavy
8,2016,Hot Country Songs,Maren Morris,NA,My Church,My Church,20,And I need to find my escape
8,2016,Hot Country Songs,Maren Morris,NA,My Church,My Church,21,"I just keep the wheels rolling, radio scrolling"
8,2016,Hot Country Songs,Maren Morris,NA,My Church,My Church,22,Until my sins wash away
8,2016,Hot Country Songs,Maren Morris,NA,My Church,My Church,23,Can I get a hallelujah?
8,2016,Hot Country Songs,Maren Morris,NA,My Church,My Church,24,Can I get an amen?
8,2016,Hot Country Songs,Maren Morris,NA,My Church,My Church,25,Feels like the Holy Ghost running through ya
8,2016,Hot Country Songs,Maren Morris,NA,My Church,My Church,26,When I play the highway FM
8,2016,Hot Country Songs,Maren Morris,NA,My Church,My Church,27,I find my soul revival
8,2016,Hot Country Songs,Maren Morris,NA,My Church,My Church,28,Singin' every single verse
8,2016,Hot Country Songs,Maren Morris,NA,My Church,My Church,29,"Yeah, I guess that's my church"
8,2016,Hot Country Songs,Maren Morris,NA,My Church,My Church,30,Can I get a hallelujah?
8,2016,Hot Country Songs,Maren Morris,NA,My Church,My Church,31,Can I get an amen?
8,2016,Hot Country Songs,Maren Morris,NA,My Church,My Church,32,Feels like the Holy Ghost running through ya
8,2016,Hot Country Songs,Maren Morris,NA,My Church,My Church,33,When I play the highway FM
8,2016,Hot Country Songs,Maren Morris,NA,My Church,My Church,34,I find my soul revival
8,2016,Hot Country Songs,Maren Morris,NA,My Church,My Church,35,Singin' every single verse
8,2016,Hot Country Songs,Maren Morris,NA,My Church,My Church,36,"Yeah, I guess that's my church"
8,2016,Hot Country Songs,Maren Morris,NA,My Church,My Church,37,Can I get a hallelujah?
8,2016,Hot Country Songs,Maren Morris,NA,My Church,My Church,38,Can I get an amen?
8,2016,Hot Country Songs,Maren Morris,NA,My Church,My Church,39,Feels like the Holy Ghost running through ya
8,2016,Hot Country Songs,Maren Morris,NA,My Church,My Church,40,When I play the highway FM
8,2016,Hot Country Songs,Maren Morris,NA,My Church,My Church,41,I find my soul revival
8,2016,Hot Country Songs,Maren Morris,NA,My Church,My Church,42,Singin' every single verse
8,2016,Hot Country Songs,Maren Morris,NA,My Church,My Church,43,"Yeah, I guess that's my church"
8,2016,Hot Country Songs,Maren Morris,NA,My Church,My Church,44,"Yeah, I guess that's my church"
8,2016,Hot Country Songs,Maren Morris,NA,My Church,My Church,45,"Yeah, I guess that's my church"
9,2016,Hot Country Songs,Blake Shelton,NA,Came Here To Forget,Came Here to Forget,1,Girl you're getting over him and I'm getting over her
9,2016,Hot Country Songs,Blake Shelton,NA,Came Here To Forget,Came Here to Forget,2,"The eyes have it made, ain't gotta say a word"
9,2016,Hot Country Songs,Blake Shelton,NA,Came Here To Forget,Came Here to Forget,3,"Misery loves company, that's why it's you and me"
9,2016,Hot Country Songs,Blake Shelton,NA,Came Here To Forget,Came Here to Forget,4,Buying each other drinks
9,2016,Hot Country Songs,Blake Shelton,NA,Came Here To Forget,Came Here to Forget,5,"Back at the bar, as thick as thieves"
9,2016,Hot Country Songs,Blake Shelton,NA,Came Here To Forget,Came Here to Forget,6,Stealing these little sips
9,2016,Hot Country Songs,Blake Shelton,NA,Came Here To Forget,Came Here to Forget,7,Doing our best to make the best of the worst of it
9,2016,Hot Country Songs,Blake Shelton,NA,Came Here To Forget,Came Here to Forget,8,"Keep playing them songs, keep singing along"
9,2016,Hot Country Songs,Blake Shelton,NA,Came Here To Forget,Came Here to Forget,9,Keep leaning it on in closer
9,2016,Hot Country Songs,Blake Shelton,NA,Came Here To Forget,Came Here to Forget,10,"Keep salting the rim, getting even with her and with him before the night is over"
9,2016,Hot Country Songs,Blake Shelton,NA,Came Here To Forget,Came Here to Forget,11,That first kiss was like a Colorado hit
9,2016,Hot Country Songs,Blake Shelton,NA,Came Here To Forget,Came Here to Forget,12,"We better keep on keeping it lit'Til we can't remember, can't remember"
9,2016,Hot Country Songs,Blake Shelton,NA,Came Here To Forget,Came Here to Forget,13,What we came here to forget
9,2016,Hot Country Songs,Blake Shelton,NA,Came Here To Forget,Came Here to Forget,14,"Go ahead and check your phone, like I've been checking mine"
9,2016,Hot Country Songs,Blake Shelton,NA,Came Here To Forget,Came Here to Forget,15,Nobody's ex is texting for a rewind
9,2016,Hot Country Songs,Blake Shelton,NA,Came Here To Forget,Came Here to Forget,16,Looks like it's just me and you
9,2016,Hot Country Songs,Blake Shelton,NA,Came Here To Forget,Came Here to Forget,17,Falling in love just enough to get us through
9,2016,Hot Country Songs,Blake Shelton,NA,Came Here To Forget,Came Here to Forget,18,What we're get'in through
9,2016,Hot Country Songs,Blake Shelton,NA,Came Here To Forget,Came Here to Forget,19,"Keep playing them songs, keep singing along"
9,2016,Hot Country Songs,Blake Shelton,NA,Came Here To Forget,Came Here to Forget,20,Keep leaning it on in closer
9,2016,Hot Country Songs,Blake Shelton,NA,Came Here To Forget,Came Here to Forget,21,"Keep salting the rim, getting even with her and with him before the night is over"
9,2016,Hot Country Songs,Blake Shelton,NA,Came Here To Forget,Came Here to Forget,22,That first kiss was like a Colorado hit
9,2016,Hot Country Songs,Blake Shelton,NA,Came Here To Forget,Came Here to Forget,23,We better keep on keeping it lit
9,2016,Hot Country Songs,Blake Shelton,NA,Came Here To Forget,Came Here to Forget,24,"'Til we can't remember, can't remember"
9,2016,Hot Country Songs,Blake Shelton,NA,Came Here To Forget,Came Here to Forget,25,What we came here to forget (yeah)
9,2016,Hot Country Songs,Blake Shelton,NA,Came Here To Forget,Came Here to Forget,26,Just what we came here to forget
9,2016,Hot Country Songs,Blake Shelton,NA,Came Here To Forget,Came Here to Forget,27,Looks like it's just me and you
9,2016,Hot Country Songs,Blake Shelton,NA,Came Here To Forget,Came Here to Forget,28,Falling in love just enough to get us through
9,2016,Hot Country Songs,Blake Shelton,NA,Came Here To Forget,Came Here to Forget,29,What we're getting through
9,2016,Hot Country Songs,Blake Shelton,NA,Came Here To Forget,Came Here to Forget,30,"Keep playing them songs, keep singing along"
9,2016,Hot Country Songs,Blake Shelton,NA,Came Here To Forget,Came Here to Forget,31,Keep leaning it on in closer
9,2016,Hot Country Songs,Blake Shelton,NA,Came Here To Forget,Came Here to Forget,32,"Keep salting the rim, getting even with her and with him before the night is over"
9,2016,Hot Country Songs,Blake Shelton,NA,Came Here To Forget,Came Here to Forget,33,That first kiss was like a Colorado hit
9,2016,Hot Country Songs,Blake Shelton,NA,Came Here To Forget,Came Here to Forget,34,We better keep on keeping it lit
9,2016,Hot Country Songs,Blake Shelton,NA,Came Here To Forget,Came Here to Forget,35,"'Til we can't remember, can't remember"
9,2016,Hot Country Songs,Blake Shelton,NA,Came Here To Forget,Came Here to Forget,36,What we came here to forget
9,2016,Hot Country Songs,Blake Shelton,NA,Came Here To Forget,Came Here to Forget,37,What we came here to forget
9,2016,Hot Country Songs,Blake Shelton,NA,Came Here To Forget,Came Here to Forget,38,What we came here to forget
9,2016,Hot Country Songs,Blake Shelton,NA,Came Here To Forget,Came Here to Forget,39,"Baby, baby"
9,2016,Hot Country Songs,Blake Shelton,NA,Came Here To Forget,Came Here to Forget,40,That's what we came here to forget
10,2016,Hot Country Songs,Kelsea Ballerini,NA,Peter Pan,Peter Pan,1,"The smile, the charm, the words, the spark, everything, you had it"
10,2016,Hot Country Songs,Kelsea Ballerini,NA,Peter Pan,Peter Pan,2,"Guess I had a naive heart, 'cause boy I let you have it"
10,2016,Hot Country Songs,Kelsea Ballerini,NA,Peter Pan,Peter Pan,3,"You said I was your only, never thought you'd leave me lonely"
10,2016,Hot Country Songs,Kelsea Ballerini,NA,Peter Pan,Peter Pan,4,"You're just a lost boy, with your head up in the clouds"
10,2016,Hot Country Songs,Kelsea Ballerini,NA,Peter Pan,Peter Pan,5,"You're just a lost boy, never keep your feet on the ground"
10,2016,Hot Country Songs,Kelsea Ballerini,NA,Peter Pan,Peter Pan,6,Always gonna fly away
10,2016,Hot Country Songs,Kelsea Ballerini,NA,Peter Pan,Peter Pan,7,Just because you know you can
10,2016,Hot Country Songs,Kelsea Ballerini,NA,Peter Pan,Peter Pan,8,Never gonna learn there's no such place
10,2016,Hot Country Songs,Kelsea Ballerini,NA,Peter Pan,Peter Pan,9,"As Neverland, you don't understand"
10,2016,Hot Country Songs,Kelsea Ballerini,NA,Peter Pan,Peter Pan,10,You'll never grow up
10,2016,Hot Country Songs,Kelsea Ballerini,NA,Peter Pan,Peter Pan,11,"You're never gonna be a man, Peter Pan"
10,2016,Hot Country Songs,Kelsea Ballerini,NA,Peter Pan,Peter Pan,12,"Deep down, I knew that you were too good to be true"
10,2016,Hot Country Songs,Kelsea Ballerini,NA,Peter Pan,Peter Pan,13,But every piece and part of me wanted to believe in you
10,2016,Hot Country Songs,Kelsea Ballerini,NA,Peter Pan,Peter Pan,14,"Now it's happily ever never, I guess now I know better"
10,2016,Hot Country Songs,Kelsea Ballerini,NA,Peter Pan,Peter Pan,15,"You're just a lost boy, with your head up in the clouds"
10,2016,Hot Country Songs,Kelsea Ballerini,NA,Peter Pan,Peter Pan,16,"You're just a lost boy, never keep your feet on the ground"
10,2016,Hot Country Songs,Kelsea Ballerini,NA,Peter Pan,Peter Pan,17,Always gonna fly away
10,2016,Hot Country Songs,Kelsea Ballerini,NA,Peter Pan,Peter Pan,18,Just because you know you can
10,2016,Hot Country Songs,Kelsea Ballerini,NA,Peter Pan,Peter Pan,19,Never gonna learn there's no such place
10,2016,Hot Country Songs,Kelsea Ballerini,NA,Peter Pan,Peter Pan,20,"As Neverland, you don't understand"
10,2016,Hot Country Songs,Kelsea Ballerini,NA,Peter Pan,Peter Pan,21,You'll never grow up
10,2016,Hot Country Songs,Kelsea Ballerini,NA,Peter Pan,Peter Pan,22,"You're never gonna be a man, Peter Pan"
10,2016,Hot Country Songs,Kelsea Ballerini,NA,Peter Pan,Peter Pan,23,"You're just a lost boy, yeah, I know who you are"
10,2016,Hot Country Songs,Kelsea Ballerini,NA,Peter Pan,Peter Pan,24,"And you don't know what you lost, boy, too busy chasing stars"
10,2016,Hot Country Songs,Kelsea Ballerini,NA,Peter Pan,Peter Pan,25,And you're always gonna fly away
10,2016,Hot Country Songs,Kelsea Ballerini,NA,Peter Pan,Peter Pan,26,Just because you know you can
10,2016,Hot Country Songs,Kelsea Ballerini,NA,Peter Pan,Peter Pan,27,Never gonna learn there's no such place
10,2016,Hot Country Songs,Kelsea Ballerini,NA,Peter Pan,Peter Pan,28,"As Neverland, you don't understand"
10,2016,Hot Country Songs,Kelsea Ballerini,NA,Peter Pan,Peter Pan,29,You'll never grow up
10,2016,Hot Country Songs,Kelsea Ballerini,NA,Peter Pan,Peter Pan,30,You're never gonna be a man
10,2016,Hot Country Songs,Kelsea Ballerini,NA,Peter Pan,Peter Pan,31,"You're never grow up, yeah"
10,2016,Hot Country Songs,Kelsea Ballerini,NA,Peter Pan,Peter Pan,32,"You're never gonna be a man, Peter Pan"
